Date,Product_Name,Category,Quantity_Sold,Cost_Price,Selling_Price,Profit,Remaining_Stock
8/7/2024,Sandals Summer,Casual,6,373,985,3670,50
5/16/2024,Casual Canvas White,Casual,3,587,1093,1517,80
1/31/2023,Jogging Shoes Puma,Sports,3,2583,4143,4681,75
6/1/2023,Casual Canvas White,Casual,12,517,1120,7228,21
7/12/2022,Kids Formal Black,Kids,15,744,1442,10470,22
2/18/2024,Boots Winter Leather,Formal,1,3501,6557,3056,61
11/30/2023,Sandals Summer,Casual,15,426,882,6850,84
6/23/2023,Ladies Heels Red,Ladies,15,1287,2510,18339,27
1/4/2024,Sports Adidas Ultra,Sports,13,2994,5477,32278,129
4/14/2023,Kids Sneakers Blue,Kids,11,634,1311,7438,118
6/18/2022,,Kids,1,671,1433,762,62
6/30/2024,Ladies Flats Gold,Ladies,13,806,1530,9413,12
2/1/2022,Casual Loafers Brown,Casual,8,859,1925,8535,120
2/5/2024,Kids Formal Black,Kids,11,681,1363,7503,20
5/25/2024,Ethnic Mojri,Ethnic,6,513,1004,,38
10/23/2023,Slippers Home,Casual,14,,574,4629,14
11/2/2023,Sandals Summer,Casual,12,394,902,6100,66
5/21/2024,Ladies Flats Gold,Ladies,6,769,1581,4869,10
12/25/2022,Ladies Flats Gold,Ladies,12,840,1697,10283,117
2/3/2023,Casual Loafers Brown,Casual,1,931,1790,860,17
5/19/2023,Ethnic Mojri,Ethnic,3,535,1096,1682,60
1/21/2022,Sandals Summer,Casual,1,375,986,611,117
10/21/2023,Ladies Heels Red,Ladies,-11,1120,2314,13138,90
6/24/2022,Boots Winter Leather,Formal,9,3387,5749,21254,125
3/25/2022,Kids Formal Black,Kids,1,700,,762,19
8/29/2022,Sports Adidas Ultra,Sports,9,3007,5315,20779,108
11/10/2024,Formal Pump Ladies,Ladies,10,1572,3016,14433,33
1/11/2023,Jogging Shoes Puma,Sports,10,2444,4204,17600,135
1/30/2023,Kids Formal Black,Kids,8,661,1483,6577,22
7/25/2024,Casual Loafers Brown,Casual,1,964,1746,782,98
8/8/2024,Ethnic Mojri,Ethnic,4,468,963,1978,60
5/20/2023,Jogging Shoes Puma,Sports,-2,2389,4325,3871,107
1/8/2023,Ladies Heels Red,Ladies,8,1190,2420,9842,67
5/19/2024,Formal Oxford Black,Formal,7,1671,3457,12501,15
11/1/2024,Running Shoes Nike Air,,1,2778,4635,1857,48
1/5/2024,Ladies Flats Gold,Ladies,14,822,1527,9861,95
8/24/2024,Formal Oxford Black,Formal,9,1938,3332,12548,96
10/16/2022,Boots Winter Leather,Formal,10,3224,6148,29242,143
7/24/2022,Kids Formal Black,Kids,2,,1371,1399,115
3/10/2024,Formal Pump Ladies,Ladies,12,1565,2836,15259,51
6/23/2023,Ethnic Mojri,Ethnic,14,508,967,6430,96
12/11/2023,Running Shoes Nike Air,,7,2931,4722,12538,27
10/17/2024,Sports Adidas Ultra,Sports,19,3044,5701,50489,20
7/4/2022,Sports Adidas Ultra,Sports,13,3325,5505,28337,78
7/22/2022,Sports Adidas Ultra,Sports,14,3228,5036,25311,132
11/20/2022,Running Shoes Nike Air,Sports,7,2661,4290,11404,99
12/4/2023,Casual Loafers Brown,Casual,6,837,1864,6162,32
3/23/2022,Sandals Summer,Casual,11,373,918,5997,72
6/13/2024,Kids Sneakers Blue,Kids,2,591,1209,1235,28
1/5/2023,Running Shoes Nike Air,Sports,8,2693,4752,16472,105
9/17/2023,Sports Adidas Ultra,Sports,1,3120,5189,2070,64
8/8/2022,Ladies Flats Gold,Ladies,6,835,1616,4683,88
1/12/2022,Jogging Shoes Puma,Sports,3,2327,3841,4540,129
1/11/2023,Casual Canvas White,Casual,11,541,1095,6096,66
6/11/2023,Running Shoes Nike Air,Sports,4,2597,4282,6738,89
5/3/2023,Formal Oxford Black,Formal,3,1677,,4443,73
10/9/2022,Boots Winter Leather,Formal,1,3268,6053,2785,40
3/9/2023,Kids Sneakers Blue,Kids,4,601,1223,2490,90
9/13/2024,Kids Formal Black,Kids,14,649,1490,11775,78
5/16/2023,Ladies Flats Gold,Ladies,13,785,1661,11386,18
10/28/2022,Kids Formal Black,Kids,11,644,1338,7632,136
10/23/2024,Casual Canvas White,Casual,5,564,1202,3190,62
8/10/2023,Formal Oxford Black,Formal,6,1857,3378,,60
6/24/2023,Formal Pump Ladies,Ladies,8,1516,2993,11815,86
10/8/2022,Slippers Home,Casual,11,235,535,3301,27
3/23/2023,Running Shoes Nike Air,Sports,,2942,4276,5337,58
2/16/2024,Casual Canvas White,Casual,12,550,1133,,16
10/14/2024,Slippers Home,Casual,11,255,563,3387,121
6/20/2022,Boots Winter Leather,Formal,14,3415,68177,35161,18
1/14/2022,Formal Oxford Black,Formal,10,1717,3167,14499,28
6/27/2024,Casual Canvas White,Casual,7,585,1101,3617,69
10/10/2022,Slippers Home,Casual,10,235,590,3543,17
6/24/2024,Boots Winter Leather,Formal,3,3309,6540,9692,111
6/20/2024,Kids Sneakers Blue,Kids,13,591,1278,8930,15
1/6/2023,Boots Winter Leather,Formal,7,3551,6556,21039,91
11/3/2024,,Formal,4,1701,3283,,126
12/17/2022,Jogging Shoes Puma,Sports,14,,3972,20413,87
6/8/2024,Sandals Summer,Casual,8,395,913,,89
7/9/2023,Slippers Home,Casual,8,257,,2272,102
10/16/2023,Casual Canvas White,Casual,10,538,1209,,111
5/26/2024,Sandals Summer,Casual,11,370,896,5790,129
12/4/2023,Jogging Shoes Puma,Sports,9,2658,3814,10399,87
12/25/2022,Jogging Shoes Puma,Sports,13,2676,4083,18284,
8/13/2022,Kids Sneakers Blue,Kids,5,580,1212,3161,
11/15/2022,Ethnic Mojri,Ethnic,,507,972,,27
9/26/2023,Formal Pump Ladies,Ladies,,1430,2701,10163,94
5/27/2023,Sports Adidas Ultra,Sports,13,3116,5663,33106,80
2/4/2024,Kids Sneakers Blue,Kids,10,606,1300,6944,99
1/13/2023,Sports Adidas Ultra,Sports,1,3160,5186,2026,18
4/20/2024,Formal Oxford Black,Formal,15,1694,3487,26893,95
12/20/2022,Ethnic Mojri,Ethnic,10,518,,4409,93
1/3/2022,,Kids,15,613,1240,9402,79
4/19/2022,Kids Sneakers Blue,Kids,15,553,1309,11328,89
6/6/2023,Casual Loafers Brown,Casual,13,,1905,13615,105
8/24/2022,Sports Adidas Ultra,Sports,3,3247,5296,6149,136
7/19/2024,Casual Loafers Brown,Casual,15,828,1727,,106
1/26/2023,Sports Adidas Ultra,Sports,12,3071,5196,25499,86
1/18/2023,Sports Adidas Ultra,Sports,10,3287,,22042,106
11/18/2024,Slippers Home,Casual,5,249,555,1527,65
12/21/2024,,Formal,12,1704,3428,20683,88
12/23/2024,Casual Canvas White,Casual,9,508,1205,6273,75
5/29/2022,Formal Oxford Black,formal,3,1785,3191,4216,72
5/27/2023,,Kids,12,720,1463,8916,54
4/9/2024,Boots Winter Leather,Formal,13,3534,6512,38712,37
10/16/2024,Ethnic Mojri,Ethnic,15,521,1024,7544,41
2/20/2022,Ladies Flats Gold,Ladies,12,829,1733,10842,37
9/24/2023,Kids Formal Black,Kids,7,741,1539,5586,101
8/10/2023,Slippers Home,Casual,10,246,542,2954,41
4/13/2023,Ladies Flats Gold,Ladies,12,770,1740,,131
5/18/2023,Ladies Flats Gold,Ladies,10,746,1557,8110,
9/30/2024,Formal Pump Ladies,Ladies,6,1527,2806,7678,18
11/15/2022,Casual Canvas White,Casual,14,515,1127,8569,114
9/26/2023,Kids Sneakers Blue,Kids,12,595,1282,8244,139
1/9/2022,Formal Oxford Black,Formal,2,1846,3210,2729,38
9/20/2024,Ladies Heels Red,Ladies,12,1293,2331,12460,38
6/4/2022,Formal Pump Ladies,Ladies,8,,2982,11800,
10/31/2023,Running Shoes Nike Air,Sports,14,2624,,31031,103
3/5/2023,,Formal,4,3751,5757,8024,89
9/30/2023,Casual Canvas White,Casual,4,538,1050,2050,49
11/14/2024,Ladies Flats Gold,Ladies,10,830,1583,7525,29
1/25/2023,Formal Pump Ladies,Ladies,,1554,3075,7601,76
12/16/2023,Ladies Heels Red,,,1176,2532,17629,90
6/4/2024,Ladies Heels Red,Ladies,5,1196,,5611,53
2/29/2024,  Kids Sneakers Blue  ,Kids,15,636,1157,7807,29
12/14/2023,Ladies Heels Red,Ladies,14,1261,2456,,
11/18/2023,Casual Loafers Brown,Casual,7,947,1810,6043,32
3/21/2023,  Slippers Home  ,Casul,11,258,580,3547,15
12/19/2024,,Formal,10,3547,5709,21623,109
2/28/2022,Ladies Heels Red,Ladies,13,1130,2372,16141,118
12/7/2024,Running Shoes Nike Air,Sports,12,2579,4500,23054,113
12/16/2022,Boots Winter Leather,Formal,4,3498,,11857,108
7/9/2022,Formal Pump Ladies,Ladies,15,1488,2937,,114
5/30/2022,Ladies Heels Red,Ladies,14,1268,2333,14909,63
2/9/2022,Sandals Summer,Casual,2,430,910,959,84
1/19/2023,Jogging Shoes Puma,Sports,4,2476,4049,6295,102
11/25/2024,,Sports,12,3399,5573,26087,52
10/12/2022,Kids Sneakers Blue,Kids,7,559,1160,4206,46
9/29/2022,Running Shoes Nike Air,,,2763,4395,3265,22
4/3/2024,Kids Formal Black,Kids,4,699,1358,2636,28
12/20/2022,Boots Winter Leather,Formal,7,3702,6520,19728,82
11/8/2022,Casual Loafers Brown,Casual,12,900,1967,12799,130
7/4/2022,Ladies Flats Gold,Ladies,1,846,1731,885,39
2/10/2022,Casual Loafers Brown,CASUAL,5,907,1859,4759,86
11/18/2022,Casual Canvas White,Casual,13,526,1103,7506,90
10/5/2024,Formal Pump Ladies,Ladies,2,1429,3023,3188,
1/5/2023,Sandals Summer,Casual,2,381,893,1025,71
1/11/2023,Casual Loafers Brown,Casual,11,897,,11001,134
8/30/2022,Sandals Summer,Casual,13,,876,6533,93
5/25/2023,Ladies Heels Red,Ladies,11,1215,2285,11775,96
11/28/2022,Slippers Home,Casual,12,263,553,3487,102
2/19/2022,Running Shoes Nike Air,Sports,5,3022,4353,6656,25
9/16/2023,Sandals Summer,Casual,2,382,857,951,13
8/2/2024,  Kids Sneakers Blue  ,Kids,11,620,1266,7101,
9/1/2022,Formal Pump Ladies,Ladies,6,1573,2844,7626,92
2/10/2023,Sports Adidas Ultra,Sports,1,3401,5577,2176,62
9/23/2023,Running Shoes Nike Air,Sports,6,2849,,9229,86
5/25/2023,Jogging Shoes Puma,Sports,14,2350,4070,24070,93
7/5/2023,Sandals Summer,Casual,11,414,901,5354,
2/28/2022,Kids Formal Black,Kids,5,649,1413,3820,32
4/5/2023,Formal Pump Ladies,Ladies,11,1538,2987,15935,
12/2/2024,Slippers Home,Casual,8,253,553,2400,36
4/11/2024,Ladies Flats Gold,,10,827,1713,8862,
7/1/2023,Casual Loafers Brown,Casual,5,918,1904,4929,43
6/15/2023,Jogging Shoes Puma,Sports,10,2605,4108,15037,25
11/22/2022,Sandals Summer,Casual,3,392,928,1608,147
5/25/2024,  Formal Pump Ladies  ,Ladies,14,1601,2992,19467,38
6/1/2022,Ladies Heels Red,Ladies,3,,2424,3847,60
12/20/2022,Boots Winter Leather,Formal,4,3284,5873,10357,78
7/28/2024,Slippers Home,,14,263,549,3996,52
12/23/2022,Sports Adidas Ultra,Sports,7,3187,5132,13615,36
10/5/2023,Kids Sneakers Blue,Kids,4,642,1225,2334,104
10/9/2022,Running Shoes Nike Air,Sports,11,2981,4309,14612,60
4/4/2024,Ladies Heels Red,Ladies,14,1109,2572,20479,50
9/8/2023,Ethnic Mojri,Ethnic,3,484,962,1434,49
5/15/2024,Sports Adidas Ultra,Sprots,9,3260,5241,,76
6/30/2024,Ethnic Mojri,Ethnic,7,510,1092,4074,
10/22/2023,Ladies Flats Gold,LADIES,15,770,1736,14486,43
10/4/2023,Formal Pump Ladies,Ladies,2,1563,2750,2373,74
8/9/2023,Formal Pump Ladies,Ladies,1,1613,2790,1177,14
6/2/2023,Formal Oxford Black,Formal,2,1788,3326,3076,145
8/19/2023,Sports Adidas Ultra,Sports,6,3259,,11826,51
3/3/2024,Slippers Home,Casual,9,240,558,2866,54
6/19/2022,Slippers Home,Casual,15,235,537,4523,40
5/1/2024,Running Shoes Nike Air,Sports,15,2852,4461,24132,118
3/13/2022,Formal Pump Ladies,Ladies,12,1493,2918,17110,88
8/22/2023,Kids Formal Black,Kids,5,653,1362,3547,17
3/11/2022,  Casual Canvas White  ,Casual,14,551,1066,7198,37
3/28/2023,Ethnic Mojri,Ethnic,8,539,1079,4317,
3/19/2023,Casual Loafers Brown,Casual,14,965,1840,12247,147
2/26/2023,Kids Formal Black,Kids,4,747,1490,2972,62
1/23/2023,Casual Loafers Brown,Casual,12,886,,11972,62
4/9/2023,Formal Oxford Black,Formal,11,1892,3154,13879,116
11/30/2024,Jogging Shoes Puma,Sports,4,2509,4035,6102,102
11/5/2023,Ladies Flats Gold,Ladies,15,852,1613,11421,60
5/20/2022,Ladies Heels Red,Ladies,12,1179,2513,16001,11
12/7/2024,Sandals Summer,Casual,14,431,969,7534,116
8/25/2022,Running Shoes Nike Air,Sports,13,2769,4473,22150,85
4/6/2023,  Formal Oxford Black  ,Formal,8,1841,3476,13083,136
4/4/2023,Jogging Shoes Puma,Sports,4,2451,4390,7756,67
11/6/2022,Boots Winter Leather,Formal,15,3308,6492,47750,65
10/25/2022,Boots Winter Leather,Formal,11,3648,6283,28989,106
4/2/2023,Kids Sneakers Blue,,12,645,1151,6070,22
4/26/2022,Ladies Flats Gold,,3,832,1691,2576,50
1/10/2023,Kids Sneakers Blue,Kids,10,560,1231,6708,112
3/31/2022,Jogging Shoes Puma,Sports,15,2397,4144,26200,29
12/17/2024,Running Shoes Nike Air,Sports,5,2949,4743,8972,95
2/21/2022,Kids Formal Black,Kids,14,647,,9607,46
6/15/2022,Casual Loafers Brown,Casual,3,910,1867,,79
5/20/2024,Ladies Flats Gold,Ladies,2,818,1577,1517,16
10/27/2022,Casual Loafers Brown,Casual,9,939,1769,7472,25
8/31/2024,Jogging Shoes Puma,Sports,3,2533,4373,5522,85
6/20/2023,Casual Canvas White,Casual,5,550,1073,2618,78
7/1/2022,Kids Sneakers Blue,,6,597,1158,3368,63
11/9/2022,Sports Adidas Ultra,Sports,5,3182,5429,11235,54
3/27/2022,Ethnic Mojri,Ethnic,14,512,1021,7116,50
2/23/2022,,Casual,14,246,579,4663,82
4/25/2024,,Sports,11,2614,4212,,12
2/7/2023,Jogging Shoes Puma,Sports,9,2413,3897,13359,46
7/17/2023,Slippers Home,Casual,5,233,598,,84
6/12/2023,Sandals Summer,Casual,14,412,914,7025,125
8/25/2022,Sports Adidas Ultra,Sports,11,3271,5182,21011,125
6/17/2022,Casual Canvas White,Casual,8,574,1098,4191,32
8/15/2023,Boots Winter Leather,Formal,5,3461,5900,12197,14
10/2/2024,Sports Adidas Ultra,Sports,4,3019,4977,7834,66
10/6/2023,Ladies Heels Red,Ladies,10,1201,2588,13877,12
5/4/2023,Jogging Shoes Puma,Sports,11,2674,3879,13260,15
7/31/2024,Casual Loafers Brown,Casual,12,866,1832,11598,68
2/1/2023,Ladies Flats Gold,Ladies,9,760,1634,7866,
11/19/2023,Running Shoes Nike Air,Sports,4,2639,,7207,88
12/21/2024,Casual Loafers Brown,Casual,14,860,1791,13033,52
1/6/2022,Formal Pump Ladies,Ladies,9,1564,2714,10351,184
12/2/2022,,Casual,14,928,1896,13549,89
10/31/2024,Jogging Shoes Puma,Sports,,2302,4179,3755,
10/22/2024,Running Shoes Nike Air,Sports,15,2741,4764,30348,33
2/4/2023,Slippers Home,Casual,9,260,554,2648,138
7/5/2023,Running Shoes Nike Air,Sports,3,2736,4853,6349,38
3/20/2022,Casual Loafers Brown,Casual,14,915,1921,14076,89
9/2/2024,Jogging Shoes Puma,Sports,15,2457,4372,28727,58
5/9/2022,Sandals Summer,Casual,4,397,890,1973,41
12/6/2024,Formal Pump Ladies,Ladies,9,1499,2819,11881,95
8/7/2023,Ladies Heels Red,Ladies,3,1217,2594,4132,
2/3/2023,Formal Pump Ladies,Ladies,2,1417,3060,3286,65
8/1/2024,Sports Adidas Ultra,Sports,11,3301,5680,26165,61
3/31/2023,Ladies Flats Gold,Ladies,6,752,1595,5057,46
5/23/2023,Casual Loafers Brown,Casual,14,836,1952,15623,28
1/21/2024,Jogging Shoes Puma,Sports,10,2640,4068,14279,70
4/14/2024,Boots Winter Leather,Formal,15,3237,6098,42911,145
3/9/2024,Kids Formal Black,Kids,15,660,1386,10890,104
11/10/2023,Casual Canvas White,Casual,3,570,1086,1547,53
9/25/2024,Formal Oxford Black,Formal,4,1821,3401,6321,16
10/3/2024,Formal Pump Ladies,Ladies,7,1469,2859,9727,124
1/4/2024,Ethnic Mojri,Ethnic,2,496,1062,1132,37
8/25/2024,Sports Adidas Ultra,Sports,3,3264,5594,6990,16
5/3/2022,Slippers Home,Casual,,235,523,575,56
7/12/2022,Running Shoes Nike Air,Sports,6,2941,4344,8421,
1/27/2024,Sports Adidas Ultra,Sports,9,3316,5633,20857,107
6/16/2023,Kids Sneakers Blue,Kids,9,568,1195,5648,
4/19/2023,Running Shoes Nike Air,Sports,8,2579,4586,16057,95
5/6/2022,  Running Shoes Nike Air  ,Sports,10,3017,4732,17156,24
12/1/2022,,Ethnic,9,509,1075,5091,117
4/27/2023,Ethnic Mojri,Ethnic,2,470,1061,1182,72
8/26/2023,Ladies Flats Gold,Ladies,,848,1741,,12
5/27/2024,Casual Canvas White,Casual,3,516,1071,1664,34
9/9/2022,  Formal Oxford Black  ,Formal,12,1750,3272,18265,59
9/10/2022,Sports Adidas Ultra,Sports,1,3107,5381,2273,94
7/14/2022,Boots Winter Leather,Formal,5,3532,5817,11427,51
4/25/2022,,Ethnic,9,534,984,4058,127
7/29/2024,Ethnic Mojri,Ethnic,6,493,1093,3599,108
2/15/2023,Jogging Shoes Puma,Sports,5,2399,4084,8426,24
10/18/2023,  Casual Canvas White  ,Casual,-11,532,1147,6766,100
7/14/2022,Kids Sneakers Blue,Kids,10,569,1263,6939,73
10/28/2024,Kids Sneakers Blue,Kids,,611,1236,1875,117
5/28/2022,Slippers Home,Casual,12,,530,3564,18
8/31/2024,Ladies Heels Red,Ladies,2,1285,2291,2010,33
10/14/2022,Ethnic Mojri,Ethnic,15,495,1097,,98
1/8/2024,Formal Oxford Black,Formal,8,,,11052,44
10/10/2024,Casual Canvas White,Casual,2,565,1116,1101,92
4/2/2022,Kids Formal Black,Kids,8,703,1396,5544,72
2/15/2023,Casual Canvas White,casual,7,590,1196,,53
7/25/2023,Sandals Summer,Casual,4,392,934,,22
6/30/2023,Boots Winter Leather,Formal,2,3643,6254,5221,51
6/11/2024,Jogging Shoes Puma,Sports,12,2525,4220,20337,140
5/13/2023,Ladies Flats Gold,Ladies,13,758,1558,10403,72
9/8/2022,Sandals Summer,Casual,8,397,909,4096,54
3/11/2022,Sports Adidas Ultra,Sports,4,3370,5012,6568,43
9/1/2023,Ladies Flats Gold,Ladies,11,860,1704,9288,85
6/15/2022,Boots Winter Leather,Formal,4,3778,6265,9944,40
7/30/2022,Running Shoes Nike Air,Sports,1,3015,4494,1478,21
2/8/2024,Slippers Home,Casual,,270,599,4937,24
5/14/2022,  Ethnic Mojri  ,Ethnic,1,539,1080,541,
3/11/2024,Formal Oxford Black,Formal,2,1819,3106,2574,76
12/11/2024,Boots Winter Leather,Formal,15,3530,6204,40116,16
12/8/2022,Formal Oxford Black,Formal,3,1770,3374,4812,
4/4/2024,Sandals Summer,Casual,7,374,985,,100
5/7/2022,Sports Adidas Ultra,Sports,8,3122,5016,15151,97
10/19/2022,Jogging Shoes Puma,Sports,18,,3880,26431,57
1/1/2024,Sandals Summer,Casual,9,428,926,4479,100
5/8/2024,Formal Pump Ladies,Ladies,1,1401,2813,,95
1/31/2022,Ethnic Mojri,Ethnic,14,497,973,6666,74
12/24/2022,Formal Pump Ladies,Ladies,4,1451,3021,6278,70
4/8/2022,Kids Sneakers Blue,kids,7,575,1276,4907,56
5/19/2024,Casual Loafers Brown,Casual,2,894,1768,1748,53
1/20/2023,Formal Pump Ladies,,11,1467,2673,13262,101
5/13/2022,Formal Oxford Black,Formal,13,1890,3141,16262,39
12/3/2024,Sports Adidas Ultra,Sports,14,3162,5270,,94
11/17/2024,Ethnic Mojri,Ethnic,6,473,1091,3707,55
4/26/2022,Ethnic Mojri,Ethnic,,505,955,4049,104
12/22/2023,Running Shoes Nike Air,Sports,6,2890,4668,10663,49
2/23/2022,Kids Sneakers Blue,Kids,10,613,1239,6259,23
6/10/2023,Kids Sneakers Blue,Kids,1,614,1294,680,13
3/7/2024,Running Shoes Nike Air,Sports,18,2974,4315,24138,46
5/18/2023,Kids Formal Black,Kids,8,655,1333,5426,71
3/8/2024,Slippers Home,Casual,7,241,562,2249,34
1/14/2024,Ladies Flats Gold,Ladies,13,801,1618,10613,
7/20/2022,Sports Adidas Ultra,Sports,2,3238,5118,3758,147
12/16/2023,Casual Canvas White,Casual,15,523,1177,,86
3/14/2022,Ladies Flats Gold,Ladies,9,738,1644,8150,118
1/22/2024,Formal Pump Ladies,Ladies,7,1430,2792,9536,101
10/29/2023,Kids Formal Black,Kids,8,738,,6357,118
8/15/2024,Formal Oxford Black,Formal,9,1767,3251,13351,24
12/25/2022,Boots Winter Leather,Formal,15,3239,6480,48612,44
1/10/2024,Casual Canvas White,Casual,7,507,1055,3835,
8/5/2024,Kids Sneakers Blue,Kids,11,625,1288,7292,79
8/31/2022,Kids Formal Black,Kids,13,682,1534,11072,39
2/13/2024,  Formal Pump Ladies  ,Ladies,6,1545,2903,8149,75
4/15/2022,Running Shoes Nike Air,Sports,9,2773,4639,16800,76
11/26/2022,Sandals Summer,Casual,2,428,935,1014,132
5/14/2024,Running Shoes Nike Air,Sports,9,2667,4702,18314,88
2/15/2024,Casual Loafers Brown,Casual,,888,1841,4768,70
8/25/2022,Casual Loafers Brown,,,869,,5911,138
9/7/2024,Casual Canvas White,Casual,13,593,1164,7422,36
4/9/2023,Ladies Heels Red,Ladies,3,1162,2580,4255,123
7/2/2022,Boots Winter Leather,,12,3285,6466,38175,80
5/19/2022,Kids Formal Black,Kids,3,693,1482,2365,91
8/16/2022,Running Shoes Nike Air,Sports,,2934,4598,14974,119
11/30/2024,Jogging Shoes Puma,Sports,4,2420,4124,6818,106
9/11/2022,  Kids Formal Black  ,Kids,10,666,1459,7934,144
11/15/2023,Formal Oxford Black,Formal,16,1806,3358,24844,
1/23/2022,Slippers Home,Casual,13,266,588,4188,20
5/18/2022,Jogging Shoes Puma,Sports,7,2578,4087,10563,109
6/22/2022,Kids Formal Black,Kids,7,720,1481,5329,55
11/10/2024,Boots Winter Leather,Formal,,3262,6158,17376,144
5/3/2024,Ethnic Mojri,Ethnic,9,,1062,5291,89
9/3/2024,Casual Loafers Brown,Casual,15,947,1803,12831,12
5/13/2022,Jogging Shoes Puma,,14,2335,4319,27781,133
4/13/2024,Kids Sneakers Blue,Kids,1,626,1300,,69
9/21/2024,Sandals Summer,Casual,,392,862,1880,48
11/20/2022,Sandals Summer,Casual,7,405,944,3769,150
5/5/2024,Sandals Summer,Casual,12,431,920,5867,33
1/13/2024,Kids Sneakers Blue,Kids,7,558,1218,4620,94
2/22/2024,Casual Loafers Brown,Casual,7,944,1857,6392,46
7/28/2022,Jogging Shoes Puma,Sports,10,2532,4262,17300,77
12/21/2023,Running Shoes Nike Air,Sports,1,,4746,1882,55
5/29/2024,Sports Adidas Ultra,Sports,3,3416,5611,6584,39
9/13/2022,Sandals Summer,Casual,,415,884,1873,24
6/19/2023,Kids Formal Black,Kids,1,716,1531,815,75
2/1/2022,Jogging Shoes Puma,Sports,15,2335,4329,29915,77
3/11/2024,Ladies Heels Red,LADIES,6,1123,2372,7498,115
10/14/2023,Formal Oxford Black,Formal,6,1907,3486,9474,44
10/18/2023,Sports Adidas Ultra,Sports,4,3016,5306,9163,100
10/7/2023,Jogging Shoes Puma,Sports,4,2536,4144,,39
8/22/2024,Slippers Home,Casual,12,230,553,3870,112
6/30/2024,Sports Adidas Ultra,Sports,7,3260,5360,14702,30
1/14/2022,Casual Loafers Brown,Casual,5,845,1739,,46
12/20/2024,Ladies Heels Red,Ladies,9,1260,2484,11014,12
5/29/2023,Kids Formal Black,Kids,4,644,1521,3506,36
5/22/2022,Formal Oxford Black,Formal,,1857,3390,7666,75
1/18/2024,Formal Oxford Black,Formal,6,1692,3221,9173,75
7/15/2023,Sandals Summer,Casual,10,,888,4780,70
1/21/2023,Formal Oxford Black,Formal,7,1747,3511,,26
12/12/2022,Slippers Home,Casual,1,231,568,,75
1/25/2022,Casual Canvas White,casual,3,568,1056,1462,79
1/29/2024,Boots Winter Leather,Formal,18,3586,6090,45074,126
5/21/2024,Formal Pump Ladies,Ladies,13,1500,2961,18992,58
1/5/2023,Ladies Flats Gold,Ladies,15,821,1571,11252,89
10/21/2023,Kids Sneakers Blue,Kids,8,,1303,5644,54
8/25/2022,Ladies Heels Red,Ladies,13,1105,2415,17019,67
5/19/2024,Jogging Shoes Puma,Sports,15,2312,3909,23960,114
7/5/2022,Sports Adidas Ultra,Sports,14,3184,5327,29995,64
7/19/2024,Ladies Flats Gold,Ladies,11,847,1741,9830,20
8/9/2024,Ethnic Mojri,Ethnic,6,523,1085,3373,50
9/12/2022,Sandals Summer,Casual,6,406,858,2714,28
3/30/2022,Ladies Flats Gold,Ladies,12,844,1662,9824,100
6/4/2023,Formal Oxford Black,Formal,4,1831,3297,5867,125
8/24/2023,Casual Loafers Brown,Casual,3,896,1710,2441,96
8/2/2022,Ethnic Mojri,Ethnic,,501,1011,1528,100
2/7/2023,Boots Winter Leather,Formal,15,3531,5738,33101,28
3/6/2023,Kids Sneakers Blue,Kids,7,631,1260,4404,94
12/13/2023,Sandals Summer,Casual,12,383,,7077,21
7/12/2023,Formal Pump Ladies,Ladies,1,1413,2890,1476,61
10/29/2024,Jogging Shoes Puma,Sports,18,2463,4166,30657,73
2/22/2024,Casual Canvas White,Casual,9,523,1209,6169,60
2/25/2023,,Ladies,6,1539,3055,9100,25
5/27/2022,Ethnic Mojri,Ethnic,14,502,1055,7750,18
9/13/2024,  Ethnic Mojri  ,Ethnic,8,497,970,3782,36
11/17/2022,Casual Canvas White,CASUAL,11,506,1149,7066,103
12/21/2024,Kids Sneakers Blue,Kids,4,591,1317,2904,65
12/18/2024,Running Shoes Nike Air,Sports,8,2581,4644,16498,
